DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Current age,AGE_AT_BIRTH:Age at Birth,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MOTHER_EDUCATION:Mother's Education Level,DATA_SOURCE:Data Source,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SERIES_FOOTNOTE:Series footnote,SUB_SECTOR:Sub Sector,SOWC_FLAG_A:SOWC flag A,DATA_SOURCE_PRIORITY:Data source priority,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,UNWGTD_SAMPL_SIZE:Unweighted Sample Size,OBS_FOOTNOTE:Observation footnote,SOURCE_LINK:Citation of or link to the data source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_NORTHERNAMR: North America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,98.6,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_OCEANIA: Oceania,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,55.3,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_OCEANIA: Oceania,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,76,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_OCEANIA: Oceania,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,62.2,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q1: Lowest,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,63.6,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q2: Second,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,68.4,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q3: Middle,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,77.1,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q4: Fourth,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,76.6,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q5: Highest,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,84.1,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,67.5,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,U: Urban,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,85.4,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,75.8,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q1: Lowest,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,56.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q2: Second,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,65.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q3: Middle,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,75.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q4: Fourth,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,84.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q5: Highest,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,94.5,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,63.5,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SIDS: Small Island Developing States (SIDS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,U: Urban,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,88.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHAMR: South America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,88.7,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHAMR: South America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,U: Urban,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,91.9,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHAMR: South America,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,91.7,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHAMR: South America,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,82.7,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHAMR: South America,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,U: Urban,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,98.7,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q1: Lowest,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,37.8,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q2: Second,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,48.1,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q3: Middle,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,56,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q4: Fourth,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,64,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q5: Highest,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,73.9,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,52.6,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,U: Urban,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,67.5,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,56.7,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q1: Lowest,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,73.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q2: Second,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,83.6,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q3: Middle,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,88.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q4: Fourth,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,92.1,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q5: Highest,_T: Total,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,95.1,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,R: Rural,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,80.9,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHASIA: Southern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,F: Female,Y15T49: 15 to 49 years old,_T: Total,_T: Total,U: Urban,_T: Total,MNCH_SRC_2711: Joint UNICEF-WHO Database on Skilled Birth Attendance 2023,2022,91.4,0: Units,PCNT: %,,DELIVERY,,1,RA: Reanalysed,F: Free,,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2022,,EOF: End of fieldwork,2022
"UNICEF:MNCH(1.0): Maternal, child and newborn health",UNSDG_SOUTHEASTERNASIA: South-Eastern Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,F: Female,Y15T49: 15 to 49 years old,_T: Total,Q1: Lowest,_T: Total,_T: Total,MNCH_SRC_2303: Population weighted averages calculated by UNICEF using WPP2022 weights,2022,66.4,0: Units,PCNT: %,,ANTENATAL,,1,RA: Reanalysed,F: Free,,,,,,,EOF: End of fieldwork,2022
